RXCUI|GENERIC_RXCUI|TTY|FULL_NAME|RXN_DOSE_FORM|FULL_GENERIC_NAME|BRAND_NAME|DISPLAY_NAME|ROUTE|NEW_DOSE_FORM|STRENGTH|SUPPRESS_FOR|DISPLAY_NAME_SYNONYM|IS_RETIRED|SXDG_RXCUI|SXDG_TTY|SXDG_NAME
199135||SCD|Salicylic Acid 6 MG/ML Topical Lotion|Topical Lotion|Salicylic Acid 6 MG/ML Topical Lotion||Salicylic Acid (Topical)|Topical|Lotion|0.6%||||1157604|SCDG|Salicylic Acid Topical Product
199142||SCD|Pseudoephedrine 30 MG Oral Capsule|Oral Capsule|Pseudoephedrine 30 MG Oral Capsule||Pseudoephedrine (Oral Pill)|Oral Pill|Cap|30 mg||||1163568|SCDG|Pseudoephedrine Pill
199143||SCD|Niacin 250 MG Oral Tablet|Oral Tablet|Niacin 250 MG Oral Tablet||Niacin (Oral Pill)|Oral Pill|Tab|250 mg||NICOTINIC ACID; VITAMIN B3; VIT-B3||1158121|SCDG|Niacin Pill
199144||SCD|Phenylephrine 2.5 MG/ML / Shark liver oil 30 MG/ML Rectal Cream|Rectal Cream|Phenylephrine 2.5 MG/ML / Shark liver oil 30 MG/ML Rectal Cream||Phenylephrine/Shark liver oil (Rectal)|Rectal|Cream|0.25-3%||||1158132|SCDG|Phenylephrine / Shark liver oil Rectal Product
199145||SCD|Phenylephrine 0.0025 MG/MG / Shark liver oil 0.03 MG/MG Rectal Ointment|Rectal Ointment|Phenylephrine 0.0025 MG/MG / Shark liver oil 0.03 MG/MG Rectal Ointment||Phenylephrine/Shark liver oil (Rectal)|Rectal|Ointment|0.25-3%||||1158132|SCDG|Phenylephrine / Shark liver oil Rectal Product
199146||SCD|Benzoyl Peroxide 0.06 MG/MG Topical Gel|Topical Gel|Benzoyl Peroxide 0.06 MG/MG Topical Gel||Benzoyl Peroxide (Topical)|Topical|Gel|6%||||1152991|SCDG|Benzoyl Peroxide Topical Product
199147||SCD|Lamivudine 150 MG Oral Tablet|Oral Tablet|Lamivudine 150 MG Oral Tablet||lamiVUDine (Oral Pill)|Oral Pill|Tab|150 mg||3TC||1162820|SCDG|Lamivudine Pill
199148||SCD|Lamivudine 10 MG/ML Oral Solution|Oral Solution|Lamivudine 10 MG/ML Oral Solution||lamiVUDine (Oral Liquid)|Oral Liquid|Sol|50 mg/5ml||3TC||1162818|SCDG|Lamivudine Oral Liquid Product
199149||SCD|Acarbose 50 MG Oral Tablet|Oral Tablet|Acarbose 50 MG Oral Tablet||Acarbose (Oral Pill)|Oral Pill|Tab|50 mg||||1153650|SCDG|Acarbose Pill
199150||SCD|Acarbose 100 MG Oral Tablet|Oral Tablet|Acarbose 100 MG Oral Tablet||Acarbose (Oral Pill)|Oral Pill|Tab|100 mg||||1153650|SCDG|Acarbose Pill
199153||SCD|Glutamine 500 MG Oral Tablet|Oral Tablet|Glutamine 500 MG Oral Tablet||Glutamine (Oral Pill)|Oral Pill|Tab|500 mg||||1165839|SCDG|Glutamine Pill
199156||SCD|coenzyme Q10 30 MG / Vitamin E 1 UNT Oral Capsule|Oral Capsule|coenzyme Q10 30 MG / Vitamin E 1 UNT Oral Capsule||Coenzyme Q10/Vitamin E (Oral Pill)|Oral Pill|Cap|30-1 var units||COQ-10||1164974|SCDG|coenzyme Q10 / Vitamin E Pill
199158||SCD|pamabrom 50 MG Oral Tablet|Oral Tablet|pamabrom 50 MG Oral Tablet||Pamabrom (Oral Pill)|Oral Pill|Tab|50 mg||||1160720|SCDG|pamabrom Pill
199159||SCD|Tretinoin 10 MG Oral Capsule|Oral Capsule|Tretinoin 10 MG Oral Capsule||Tretinoin (Oral Pill)|Oral Pill|Cap|10 mg||||1158219|SCDG|Tretinoin Pill
199161||SCD|Salicylic Acid 176 MG/ML Topical Solution|Topical Solution|Salicylic Acid 176 MG/ML Topical Solution||Salicylic Acid (Topical)|Topical|Sol|17.6%||||1157604|SCDG|Salicylic Acid Topical Product
199162||SCD|Glycerin 30 MG/ML Nasal Spray|Nasal Spray|Glycerin 30 MG/ML Nasal Spray||Glycerin (Nasal)|Nasal|Spray|3%||||1156852|SCDG|Glycerin Nasal Product
199163||SCD|Melatonin 3 MG Oral Tablet|Oral Tablet|Melatonin 3 MG Oral Tablet||Melatonin (Oral Pill)|Oral Pill|Tab|3 mg||||1159786|SCDG|Melatonin Pill
199164||SCD|Phenobarbital 97.2 MG Oral Tablet|Oral Tablet|Phenobarbital 97.2 MG Oral Tablet||PHENobarbital (Oral Pill)|Oral Pill|Tab|97.2 mg||||1157039|SCDG|Phenobarbital Pill
199166||SCD|coenzyme Q10 50 MG Oral Capsule|Oral Capsule|coenzyme Q10 50 MG Oral Capsule||Coenzyme Q10 (Oral Pill)|Oral Pill|Cap|50 mg||COQ-10||1164979|SCDG|coenzyme Q10 Pill
199167||SCD|Phenobarbital 32.4 MG Oral Tablet|Oral Tablet|Phenobarbital 32.4 MG Oral Tablet||PHENobarbital (Oral Pill)|Oral Pill|Tab|32.4 mg||||1157039|SCDG|Phenobarbital Pill
199168||SCD|Phenobarbital 64.8 MG Oral Tablet|Oral Tablet|Phenobarbital 64.8 MG Oral Tablet||PHENobarbital (Oral Pill)|Oral Pill|Tab|64.8 mg||||1157039|SCDG|Phenobarbital Pill
199169||SCD|Ketoprofen 12.5 MG Oral Tablet|Oral Tablet|Ketoprofen 12.5 MG Oral Tablet||Ketoprofen (Oral Pill)|Oral Pill|Tab|12.5 mg||||1160962|SCDG|Ketoprofen Pill
199170||SCD|Melatonin 2.5 MG / Vitamin B6 0.5 MG Sublingual Tablet|Sublingual Tablet|Melatonin 2.5 MG / Vitamin B6 0.5 MG Sublingual Tablet||Melatonin/Vitamin B6 (Sublingual)|Sublingual|Tab|2.5-0.5 mg||||1295340|SCDG|Melatonin / Vitamin B6 Sublingual Product
199171||SCD|Melatonin 3 MG / Vitamin B6 1 MG Oral Tablet|Oral Tablet|Melatonin 3 MG / Vitamin B6 1 MG Oral Tablet||Melatonin/Vitamin B6 (Oral Pill)|Oral Pill|Tab|3-1 mg||||1159220|SCDG|Melatonin / Vitamin B6 Pill
199172||SCD|Melatonin 5 MG / Vitamin B6 1 MG Oral Tablet|Oral Tablet|Melatonin 5 MG / Vitamin B6 1 MG Oral Tablet||Melatonin/Vitamin B6 (Oral Pill)|Oral Pill|Tab|5-1 mg||||1159220|SCDG|Melatonin / Vitamin B6 Pill
199176||SCD|hydroquinone 0.02 MG/MG Topical Gel|Topical Gel|hydroquinone 0.02 MG/MG Topical Gel||Hydroquinone (Topical)|Topical|Gel|2%||||1160103|SCDG|hydroquinone Topical Product
199178||SCD|Ferrous fumarate 300 MG Oral Tablet|Oral Tablet|Ferrous fumarate 300 MG Oral Tablet||Ferrous fumarate (Oral Pill)|Oral Pill|Tab|300 mg||||1159641|SCDG|Ferrous fumarate Pill
199181||SCD|Ornithine 650 MG Oral Capsule|Oral Capsule|Ornithine 650 MG Oral Capsule||Ornithine (Oral Pill)|Oral Pill|Cap|650 mg||||1161048|SCDG|Ornithine Pill
199184||SCD|Vitamin B 12 5 MG Sublingual Tablet|Sublingual Tablet|Vitamin B 12 5 MG Sublingual Tablet||Vitamin B 12 (Sublingual)|Sublingual|Tab|5 mg||||1295360|SCDG|Vitamin B 12 Sublingual Product
199186||SCD|Ginkgo biloba extract 30 MG Oral Tablet|Oral Tablet|Ginkgo biloba extract 30 MG Oral Tablet||Ginkgo biloba extract (Oral Pill)|Oral Pill|Tab|30 mg||||1164558|SCDG|Ginkgo biloba extract Pill
199188||SCD|Chlorpheniramine 4 MG / Phenylephrine 20 MG / phenyltoloxamine 40 MG Extended Release Tablet|Extended Release Tablet|Chlorpheniramine 4 MG / Phenylephrine 20 MG / phenyltoloxamine 40 MG Extended Release Tablet||Chlorpheniramine/Phenylephrine/Phenyltoloxamine XR (Oral Pill)|Oral Pill|XR Tab|4-20-40 mg|C|||1155117|SCDG|Chlorpheniramine / Phenylephrine / phenyltoloxamine Pill
199189||SCD|Capsaicin 0.25 MG/ML / Menthol 40 MG/ML Topical Cream|Topical Cream|Capsaicin 0.25 MG/ML / Menthol 40 MG/ML Topical Cream||Capsaicin/Menthol (Topical)|Topical|Cream|0.025-4%||||1155436|SCDG|Capsaicin / Menthol Topical Product
199192||SCD|famciclovir 125 MG Oral Tablet|Oral Tablet|famciclovir 125 MG Oral Tablet||Famciclovir (Oral Pill)|Oral Pill|Tab|125 mg||||1163802|SCDG|famciclovir Pill
199193||SCD|famciclovir 250 MG Oral Tablet|Oral Tablet|famciclovir 250 MG Oral Tablet||Famciclovir (Oral Pill)|Oral Pill|Tab|250 mg||||1163802|SCDG|famciclovir Pill
199194||SCD|Benzocaine 200 MG/ML / Oxyquinoline Sulfate 5 MG/ML Topical Spray|Topical Spray|Benzocaine 200 MG/ML / Oxyquinoline Sulfate 5 MG/ML Topical Spray||Benzocaine/Oxyquinoline (Topical)|Topical|Spray|20-0.5%||||1152365|SCDG|Benzocaine / Oxyquinoline Topical Product
199195||SCD|Cascara sagrada 130 MG Oral Tablet|Oral Tablet|Cascara sagrada 130 MG Oral Tablet||Cascara sagrada (Oral Pill)|Oral Pill|Tab|130 mg||||1151753|SCDG|Cascara sagrada Pill
199196||SCD|Cascara sagrada 64.8 MG Oral Tablet|Oral Tablet|Cascara sagrada 64.8 MG Oral Tablet||Cascara sagrada (Oral Pill)|Oral Pill|Tab|64.8 mg||||1151753|SCDG|Cascara sagrada Pill
199202||SCD|Taurine 500 MG Oral Capsule|Oral Capsule|Taurine 500 MG Oral Capsule||Taurine (Oral Pill)|Oral Pill|Cap|500 mg||||1164220|SCDG|Taurine Pill
199206||SCD|Riluzole 50 MG Oral Tablet|Oral Tablet|Riluzole 50 MG Oral Tablet||Riluzole (Oral Pill)|Oral Pill|Tab|50 mg||||1165472|SCDG|Riluzole Pill
199208||SCD|thyroid (USP) 64.8 MG Oral Tablet|Oral Tablet|thyroid (USP) 64.8 MG Oral Tablet||Thyroid (USP) (Oral Pill)|Oral Pill|Tab|64.8 mg||||1162083|SCDG|thyroid (USP) Pill
199209||SCD|Biotin 2.5 MG Oral Tablet|Oral Tablet|Biotin 2.5 MG Oral Tablet||Biotin (Oral Pill)|Oral Pill|Tab|2.5 mg||||1154424|SCDG|Biotin Pill
199211||SCD|Cisatracurium 2 MG/ML Injectable Solution|Injectable Solution|Cisatracurium 2 MG/ML Injectable Solution||Cisatracurium (Injectable)|Injectable|Sol|2 mg/ml||||1152128|SCDG|Cisatracurium Injectable Product
199212||SCD|Cisatracurium 10 MG/ML Injectable Solution|Injectable Solution|Cisatracurium 10 MG/ML Injectable Solution||Cisatracurium (Injectable)|Injectable|Sol|10 mg/ml||||1152128|SCDG|Cisatracurium Injectable Product
199213||SCD|Salicylic Acid 120 MG/ML Topical Solution|Topical Solution|Salicylic Acid 120 MG/ML Topical Solution||Salicylic Acid (Topical)|Topical|Sol|12%||||1157604|SCDG|Salicylic Acid Topical Product
199219||SCD|Bromelains 500 MG Oral Tablet|Oral Tablet|Bromelains 500 MG Oral Tablet||Bromelains (Oral Pill)|Oral Pill|Tab|500 mg||||1155046|SCDG|Bromelains Pill
199223||SCD|CHROMIUM, CHELATED 0.2 MG Oral Tablet|Oral Tablet|CHROMIUM, CHELATED 0.2 MG Oral Tablet||CHROMIUM, CHELATED (Oral Pill)|Oral Pill|Tab|0.2 mg||||1152056|SCDG|CHROMIUM, CHELATED Pill
199224||SCD|anastrozole 1 MG Oral Tablet|Oral Tablet|anastrozole 1 MG Oral Tablet||Anastrozole (Oral Pill)|Oral Pill|Tab|1 mg||||1157703|SCDG|anastrozole Pill
199233||SCD|Bran 650 MG Chewable Tablet|Chewable Tablet|Bran 650 MG Chewable Tablet||Bran (Chewable)|Chewable|Tab|650 mg||||1295276|SCDG|Bran Chewable Product
199234||SCD|CHROMIUM, CHELATED 0.4 MG Oral Tablet|Oral Tablet|CHROMIUM, CHELATED 0.4 MG Oral Tablet||CHROMIUM, CHELATED (Oral Pill)|Oral Pill|Tab|0.4 mg||||1152056|SCDG|CHROMIUM, CHELATED Pill
199235||SCD|Chlorophyll 20 MG Oral Tablet|Oral Tablet|Chlorophyll 20 MG Oral Tablet||Chlorophyll (Oral Pill)|Oral Pill|Tab|20 mg||||1153617|SCDG|Chlorophyll Pill
199236||SCD|Threonine 500 MG Oral Tablet|Oral Tablet|Threonine 500 MG Oral Tablet||Threonine (Oral Pill)|Oral Pill|Tab|500 mg||||1156494|SCDG|Threonine Pill
199239||SCD|Betaine 300 MG Oral Tablet|Oral Tablet|Betaine 300 MG Oral Tablet||Betaine (Oral Pill)|Oral Pill|Tab|300 mg||||1153574|SCDG|Betaine Pill
199240||SCD|Folic Acid 0.4 MG / Vitamin B 12 0.5 MG Oral Tablet|Oral Tablet|Folic Acid 0.4 MG / Vitamin B 12 0.5 MG Oral Tablet||Folic Acid/Vitamin B 12 (Oral Pill)|Oral Pill|Tab|0.4-0.5 mg||FOLATE||1162047|SCDG|Folic Acid / Vitamin B 12 Pill
199243||SCD|Tyrosine 1000 MG Oral Tablet|Oral Tablet|Tyrosine 1000 MG Oral Tablet||Tyrosine (Oral Pill)|Oral Pill|Tab|1,000 mg||||1159377|SCDG|Tyrosine Pill
199244||SCD|piperazine 275 MG Oral Tablet|Oral Tablet|piperazine 275 MG Oral Tablet||Piperazine (Oral Pill)|Oral Pill|Tab|275 mg||||1163248|SCDG|piperazine Pill
199245||SCD|glimepiride 1 MG Oral Tablet|Oral Tablet|glimepiride 1 MG Oral Tablet||Glimepiride (Oral Pill)|Oral Pill|Tab|1 mg||||1157245|SCDG|glimepiride Pill
199246||SCD|glimepiride 2 MG Oral Tablet|Oral Tablet|glimepiride 2 MG Oral Tablet||Glimepiride (Oral Pill)|Oral Pill|Tab|2 mg||||1157245|SCDG|glimepiride Pill
199247||SCD|glimepiride 4 MG Oral Tablet|Oral Tablet|glimepiride 4 MG Oral Tablet||Glimepiride (Oral Pill)|Oral Pill|Tab|4 mg||||1157245|SCDG|glimepiride Pill
199248||SCD|Betaine 325 MG Oral Tablet|Oral Tablet|Betaine 325 MG Oral Tablet||Betaine (Oral Pill)|Oral Pill|Tab|325 mg||||1153574|SCDG|Betaine Pill
199249||SCD|Ritonavir 80 MG/ML Oral Solution|Oral Solution|Ritonavir 80 MG/ML Oral Solution||Ritonavir (Oral Liquid)|Oral Liquid|Sol|80 mg/ml||||1165485|SCDG|Ritonavir Oral Liquid Product
199257||SCD|methsuximide 150 MG Oral Capsule|Oral Capsule|methsuximide 150 MG Oral Capsule||Methsuximide (Oral Pill)|Oral Pill|Cap|150 mg||||1156727|SCDG|methsuximide Pill
199258||SCD|Oxymetholone 50 MG Oral Tablet|Oral Tablet|Oxymetholone 50 MG Oral Tablet||Oxymetholone (Oral Pill)|Oral Pill|Tab|50 mg||||1162250|SCDG|Oxymetholone Pill
199260||SCD|MANGANESE GLUCONATE 50 MG Oral Tablet|Oral Tablet|MANGANESE GLUCONATE 50 MG Oral Tablet||MANGANESE GLUCONATE (Oral Pill)|Oral Pill|Tab|50 mg||||1156357|SCDG|MANGANESE GLUCONATE Pill
199262||SCD|Nonoxynol-9 0.022 MG/MG Vaginal Gel|Vaginal Gel|Nonoxynol-9 0.022 MG/MG Vaginal Gel||Nonoxynol-9 (Vaginal)|Vaginal|Gel|2.2%||||1159842|SCDG|Nonoxynol-9 Vaginal Product
199264||SCD|Amphotericin B 100 MG/ML Oral Suspension|Oral Suspension|Amphotericin B 100 MG/ML Oral Suspension||Amphotericin B (Oral Liquid)|Oral Liquid|Susp|100 mg/ml||||1152914|SCDG|Amphotericin B Oral Liquid Product
199266||SCD|Sodium Chloride 0.154 MEQ/ML Topical Solution|Topical Solution|Sodium Chloride 0.154 MEQ/ML Topical Solution||Sodium Chloride (Topical)|Topical|Sol|0.154 meq/ml||NACL||1159324|SCDG|Sodium Chloride Topical Product
199267||SCD|Ginkgo biloba extract 40 MG Oral Tablet|Oral Tablet|Ginkgo biloba extract 40 MG Oral Tablet||Ginkgo biloba extract (Oral Pill)|Oral Pill|Tab|40 mg||||1164558|SCDG|Ginkgo biloba extract Pill
199269||SCD|Garlic preparation 200 MG Oral Tablet|Oral Tablet|Garlic preparation 200 MG Oral Tablet||Garlic preparation (Oral Pill)|Oral Pill|Tab|200 mg||||1163938|SCDG|Garlic preparation Pill
199271||SCD|OAT BRAN 850 MG Oral Tablet|Oral Tablet|OAT BRAN 850 MG Oral Tablet||OAT BRAN (Oral Pill)|Oral Pill|Tab|850 mg||||1160440|SCDG|OAT BRAN Pill
199273||SCD|Temazepam 10 MG Oral Capsule|Oral Capsule|Temazepam 10 MG Oral Capsule||Temazepam (Oral Pill)|Oral Pill|Cap|10 mg||||1164229|SCDG|Temazepam Pill
199274||SCD|Aspirin 300 MG Oral Capsule|Oral Capsule|Aspirin 300 MG Oral Capsule||Aspirin (Oral Pill)|Oral Pill|Cap|300 mg||ASA||1154070|SCDG|Aspirin Pill
199275||SCD|Lorazepam 2.5 MG Oral Tablet|Oral Tablet|Lorazepam 2.5 MG Oral Tablet||LORazepam (Oral Pill)|Oral Pill|Tab|2.5 mg||||1165341|SCDG|Lorazepam Pill
199277||SCD|Pindolol 15 MG Oral Tablet|Oral Tablet|Pindolol 15 MG Oral Tablet||Pindolol (Oral Pill)|Oral Pill|Tab|15 mg||||1159272|SCDG|Pindolol Pill
199278||SCD|Temazepam 20 MG Oral Capsule|Oral Capsule|Temazepam 20 MG Oral Capsule||Temazepam (Oral Pill)|Oral Pill|Cap|20 mg||||1164229|SCDG|Temazepam Pill
199279||SCD|Sulindac 100 MG Oral Tablet|Oral Tablet|Sulindac 100 MG Oral Tablet||Sulindac (Oral Pill)|Oral Pill|Tab|100 mg||||1163019|SCDG|Sulindac Pill
199280||SCD|Baclofen 25 MG Oral Tablet|Oral Tablet|Baclofen 25 MG Oral Tablet||Baclofen (Oral Pill)|Oral Pill|Tab|25 mg||||1155671|SCDG|Baclofen Pill
199283||SCD|Nortriptyline 10 MG Oral Tablet|Oral Tablet|Nortriptyline 10 MG Oral Tablet||Nortriptyline (Oral Pill)|Oral Pill|Tab|10 mg||||1159864|SCDG|Nortriptyline Pill
199292||SCD|Arginine 500 MG Oral Tablet|Oral Tablet|Arginine 500 MG Oral Tablet||Arginine (Oral Pill)|Oral Pill|Tab|500 mg||||1154326|SCDG|Arginine Pill
199296||SCD|Calcium Carbonate 600 MG / Vitamin D 200 UNT Oral Capsule|Oral Capsule|Calcium Carbonate 600 MG / Vitamin D 200 UNT Oral Capsule||Calcium Carbonate/Vitamin D (Oral Pill)|Oral Pill|Cap|600-200 var units||||1153851|SCDG|Calcium Carbonate / Vitamin D Pill
199297||SCD|Calcium Gluconate 700 MG Oral Capsule|Oral Capsule|Calcium Gluconate 700 MG Oral Capsule||Calcium Gluconate (Oral Pill)|Oral Pill|Cap|700 mg||||1154747|SCDG|Calcium Gluconate Pill
199298||SCD|Calcium Citrate 800 MG Oral Capsule|Oral Capsule|Calcium Citrate 800 MG Oral Capsule||Calcium Citrate (Oral Pill)|Oral Pill|Cap|800 mg||||1154471|SCDG|Calcium Citrate Pill
199299||SCD|Levocarnitine 300 MG Oral Capsule|Oral Capsule|Levocarnitine 300 MG Oral Capsule||levOCARNitine (Oral Pill)|Oral Pill|Cap|300 mg||||1163461|SCDG|Levocarnitine Pill
199301||SCD|Magnesium Aspartate 40 MG / Potassium Aspartate 40 MG Oral Capsule|Oral Capsule|Magnesium Aspartate 40 MG / Potassium Aspartate 40 MG Oral Capsule||Magnesium Aspartate/Potassium Aspartate (Oral Pill)|Oral Pill|Cap|40-40 mg||K+; POT||1156953|SCDG|Magnesium Aspartate / Potassium Aspartate Pill
199302||SCD|Magnesium Aspartate 90 MG / Potassium Aspartate 90 MG Oral Capsule|Oral Capsule|Magnesium Aspartate 90 MG / Potassium Aspartate 90 MG Oral Capsule||Magnesium Aspartate/Potassium Aspartate (Oral Pill)|Oral Pill|Cap|90-90 mg||K+; POT||1156953|SCDG|Magnesium Aspartate / Potassium Aspartate Pill
199304||SCD|Calcium Citrate 1150 MG Oral Tablet|Oral Tablet|Calcium Citrate 1150 MG Oral Tablet||Calcium Citrate (Oral Pill)|Oral Pill|Tab|1,150 mg||||1154471|SCDG|Calcium Citrate Pill
199305||SCD|Linseed Oil 1130 MG Oral Capsule|Oral Capsule|Linseed Oil 1130 MG Oral Capsule||Linseed Oil (Oral Pill)|Oral Pill|Cap|1,130 mg||||1164682|SCDG|Linseed Oil Pill
199308||SCD|Salicylic Acid 5 MG/ML Topical Solution|Topical Solution|Salicylic Acid 5 MG/ML Topical Solution||Salicylic Acid (Topical)|Topical|Sol|0.5%||||1157604|SCDG|Salicylic Acid Topical Product
199310||SCD|Azathioprine 25 MG Oral Tablet|Oral Tablet|Azathioprine 25 MG Oral Tablet||azaTHIOprine (Oral Pill)|Oral Pill|Tab|25 mg||||1155002|SCDG|Azathioprine Pill
199311||SCD|Chlorambucil 5 MG Oral Tablet|Oral Tablet|Chlorambucil 5 MG Oral Tablet||Chlorambucil (Oral Pill)|Oral Pill|Tab|5 mg||||1153039|SCDG|Chlorambucil Pill
199312||SCD|Cisapride 5 MG Oral Tablet|Oral Tablet|Cisapride 5 MG Oral Tablet||Cisapride (Oral Pill)|Oral Pill|Tab|5 mg||||1152126|SCDG|Cisapride Pill
199314||SCD|Dipyridamole 100 MG Oral Tablet|Oral Tablet|Dipyridamole 100 MG Oral Tablet||Dipyridamole (Oral Pill)|Oral Pill|Tab|100 mg||||1158991|SCDG|Dipyridamole Pill
199315||SCD|Etoposide 100 MG Oral Capsule|Oral Capsule|Etoposide 100 MG Oral Capsule||Etoposide (Oral Pill)|Oral Pill|Cap|100 mg||VP-16||1157930|SCDG|Etoposide Pill
199318||SCD|Folic Acid 5 MG Oral Tablet|Oral Tablet|Folic Acid 5 MG Oral Tablet||Folic Acid (Oral Pill)|Oral Pill|Tab|5 mg||FOLATE||1162059|SCDG|Folic Acid Pill
199319||SCD|Haloperidol 1.5 MG Oral Tablet|Oral Tablet|Haloperidol 1.5 MG Oral Tablet||Haloperidol (Oral Pill)|Oral Pill|Tab|1.5 mg||||1160301|SCDG|Haloperidol Pill
199320||SCD|Hydrocortisone 4 MG Oral Tablet|Oral Tablet|Hydrocortisone 4 MG Oral Tablet||Hydrocortisone (Oral Pill)|Oral Pill|Tab|4 mg||||1164010|SCDG|Hydrocortisone Pill
199321||SCD|Ketoprofen 100 MG Oral Capsule|Oral Capsule|Ketoprofen 100 MG Oral Capsule||Ketoprofen (Oral Pill)|Oral Pill|Cap|100 mg||||1160962|SCDG|Ketoprofen Pill
199322||SCD|lamotrigine 50 MG Oral Tablet|Oral Tablet|lamotrigine 50 MG Oral Tablet||lamoTRIgine (Oral Pill)|Oral Pill|Tab|50 mg||||1162536|SCDG|lamotrigine Pill
199324||SCD|Lithium Carbonate 250 MG Oral Tablet|Oral Tablet|Lithium Carbonate 250 MG Oral Tablet||Lithium Carbonate (Oral Pill)|Oral Pill|Tab|250 mg||LICO3||1164699|SCDG|Lithium Carbonate Pill
199325||SCD|Melphalan 5 MG Oral Tablet|Oral Tablet|Melphalan 5 MG Oral Tablet||Melphalan (Oral Pill)|Oral Pill|Tab|5 mg||||1159789|SCDG|Melphalan Pill
199326||SCD|Metronidazole 200 MG Oral Tablet|Oral Tablet|Metronidazole 200 MG Oral Tablet||metroNIDAZOLE (Oral Pill)|Oral Pill|Tab|200 mg||||1164084|SCDG|Metronidazole Pill
199327||SCD|Metronidazole 400 MG Oral Tablet|Oral Tablet|Metronidazole 400 MG Oral Tablet||metroNIDAZOLE (Oral Pill)|Oral Pill|Tab|400 mg||||1164084|SCDG|Metronidazole Pill
199329||SCD|Nifedipine 5 MG Oral Capsule|Oral Capsule|Nifedipine 5 MG Oral Capsule||NIFEdipine (Oral Pill)|Oral Pill|Cap|5 mg||||1158689|SCDG|Nifedipine Pill
199331||SCD|Theophylline 50 MG Oral Tablet|Oral Tablet|Theophylline 50 MG Oral Tablet||Theophylline (Oral Pill)|Oral Pill|Tab|50 mg||||1164878|SCDG|Theophylline Pill
199332||SCD|Trimethoprim 300 MG Oral Tablet|Oral Tablet|Trimethoprim 300 MG Oral Tablet||Trimethoprim (Oral Pill)|Oral Pill|Tab|300 mg||TMP||1158827|SCDG|Trimethoprim Pill
199333||SCD|Folic Acid 0.5 MG Oral Tablet|Oral Tablet|Folic Acid 0.5 MG Oral Tablet||Folic Acid (Oral Pill)|Oral Pill|Tab|0.5 mg||FOLATE||1162059|SCDG|Folic Acid Pill
199340||SCD|Mephobarbital 60 MG Oral Tablet|Oral Tablet|Mephobarbital 60 MG Oral Tablet||Mephobarbital (Oral Pill)|Oral Pill|Tab|60 mg||||1160402|SCDG|Mephobarbital Pill
199341||SCD|Mephobarbital 200 MG Oral Tablet|Oral Tablet|Mephobarbital 200 MG Oral Tablet||Mephobarbital (Oral Pill)|Oral Pill|Tab|200 mg||||1160402|SCDG|Mephobarbital Pill
199342||SCD|Penicillamine 125 MG Oral Tablet|Oral Tablet|Penicillamine 125 MG Oral Tablet||Penicillamine (Oral Pill)|Oral Pill|Tab|125 mg||||1164763|SCDG|Penicillamine Pill
199343||SCD|prednisolone 1 MG Oral Tablet|Oral Tablet|prednisolone 1 MG Oral Tablet||prednisoLONE (Oral Pill)|Oral Pill|Tab|1 mg||||1156758|SCDG|prednisolone Pill
199346||SCD|Simethicone 60 MG Oral Capsule|Oral Capsule|Simethicone 60 MG Oral Capsule||Simethicone (Oral Pill)|Oral Pill|Cap|60 mg||||1158752|SCDG|Simethicone Pill
199348||SCD|Dexfenfluramine 15 MG Oral Capsule|Oral Capsule|Dexfenfluramine 15 MG Oral Capsule||Dexfenfluramine (Oral Pill)|Oral Pill|Cap|15 mg||||1154543|SCDG|Dexfenfluramine Pill
199351||SCD|trandolapril 2 MG Oral Tablet|Oral Tablet|trandolapril 2 MG Oral Tablet||Trandolapril (Oral Pill)|Oral Pill|Tab|2 mg||||1162759|SCDG|trandolapril Pill
199352||SCD|trandolapril 4 MG Oral Tablet|Oral Tablet|trandolapril 4 MG Oral Tablet||Trandolapril (Oral Pill)|Oral Pill|Tab|4 mg||||1162759|SCDG|trandolapril Pill
199353||SCD|trandolapril 1 MG Oral Tablet|Oral Tablet|trandolapril 1 MG Oral Tablet||Trandolapril (Oral Pill)|Oral Pill|Tab|1 mg||||1162759|SCDG|trandolapril Pill
199359||SCD|Vitamin E 100 UNT Oral Tablet|Oral Tablet|Vitamin E 100 UNT Oral Tablet||Vitamin E (Oral Pill)|Oral Pill|Tab|100 unt||||1161179|SCDG|Vitamin E Pill
199362||SCD|Cholecalciferol 1000 UNT Oral Tablet|Oral Tablet|Cholecalciferol 1000 UNT Oral Tablet||Cholecalciferol (Oral Pill)|Oral Pill|Tab|1,000 unt||||1156134|SCDG|Cholecalciferol Pill
199364||SCD|Vitamin B 12 0.1 MG Lozenge|Lozenge|Vitamin B 12 0.1 MG Lozenge||Vitamin B 12 (Lozenge)|Lozenge|Lozenge|0.1 mg||||1295023|SCDG|Vitamin B 12 Lozenge Product
199365||SCD|Vitamin B 12 0.5 MG Lozenge|Lozenge|Vitamin B 12 0.5 MG Lozenge||Vitamin B 12 (Lozenge)|Lozenge|Lozenge|0.5 mg||||1295023|SCDG|Vitamin B 12 Lozenge Product
199367||SCD|Quercetin 50 MG Oral Tablet|Oral Tablet|Quercetin 50 MG Oral Tablet||Quercetin (Oral Pill)|Oral Pill|Tab|50 mg||||1164177|SCDG|Quercetin Pill
